Id,Category
1926,4
1927,0
1928,8
1929,3
1930,5
1931,8
1932,4
1933,5
1934,5
1935,8
1936,10
1937,3
1938,0
1939,4
1940,9
1941,2
1942,2
1943,9
1944,6
1945,9
1946,5
1947,8
1948,10
1949,5
1950,1
1951,5
1952,10
1953,6
1954,10
1955,2
1956,2
1957,3
1958,9
1959,2
1960,9
1961,10
1962,9
1963,6
1964,2
1965,10
1966,5
1967,9
1968,6
1969,5
1970,7
1971,4
1972,5
1973,9
1974,0
1975,1
1976,9
1977,10
1978,9
1979,5
1980,5
1981,7
1982,3
1983,3
1984,7
1985,1
1986,4
1987,3
1988,0
1989,8
1990,2
1991,8
1992,10
1993,3
1994,9
1995,8
1996,0
1997,4
1998,0
1999,7
2000,5
2001,5
2002,5
2003,4
2004,8
2005,7
2006,10
2007,9
2008,9
2009,1
2010,1
2011,1
2012,7
2013,6
2014,6
2015,2
2016,7
2017,0
2018,9
2019,8
2020,2
2021,0
2022,2
2023,9
2024,0
2025,2
2026,4
2027,2
2028,4
2029,6
2030,9
2031,10
2032,10
2033,0
2034,0
2035,8
2036,5
2037,6
2038,0
2039,8
2040,1
2041,9
2042,5
2043,7
2044,0
2045,4
2046,5
2047,10
2048,6
2049,9
2050,2
2051,3
2052,7
2053,6
2054,7
2055,0
2056,0
2057,10
2058,2
2059,9
2060,10
2061,2
2062,10
2063,0
2064,10
2065,9
2066,2
2067,4
2068,5
2069,3
2070,1
2071,9
2072,5
2073,3
2074,0
2075,9
2076,5
2077,6
2078,4
2079,7
2080,1
2081,9
2082,9
2083,9
2084,10
2085,5
2086,9
2087,2
2088,7
2089,6
2090,9
2091,1
2092,3
2093,3
2094,5
2095,8
2096,0
2097,5
2098,6
2099,10
2100,1
2101,5
2102,4
2103,5
2104,2
2105,4
2106,2
2107,3
2108,3
2109,5
2110,5
2111,1
2112,9
2113,7
2114,1
2115,8
2116,4
2117,5
2118,10
2119,8
2120,9
2121,0
2122,9
2123,10
2124,3
2125,9
2126,0
2127,4
2128,7
2129,10
2130,6
2131,10
2132,9
2133,10
2134,1
2135,5
2136,4
2137,6
2138,6
2139,3
2140,0
2141,2
2142,4
2143,8
2144,6
2145,4
2146,0
2147,7
2148,4
2149,8
2150,2
2151,9
2152,8
2153,6
2154,1
2155,4
2156,10
2157,1
2158,5
2159,5
2160,3
2161,0
2162,4
2163,9
2164,10
2165,3
2166,1
2167,10
2168,0
2169,3
2170,5
2171,7
2172,9
2173,4
2174,0
2175,3
2176,5
2177,6
2178,7
2179,9
2180,4
2181,2
2182,2
2183,9
2184,9
2185,1
2186,7
2187,2
2188,4
2189,4
2190,10
2191,6
2192,5
2193,0
2194,1
2195,2
2196,9
2197,9
2198,10
2199,5
2200,4
2201,2
2202,4
2203,5
2204,4
2205,9
2206,4
2207,5
2208,2
2209,5
2210,2
2211,8
2212,0
2213,4
2214,2
2215,5
2216,4
2217,6
2218,9
2219,9
2220,1
2221,8
2222,6
2223,1
2224,2
2225,1
2226,2
2227,2
2228,3
2229,9
2230,0
2231,9
2232,6
2233,8
2234,6
2235,6
2236,10
2237,9
2238,9
2239,7
2240,10
2241,7
2242,0
2243,10
2244,9
2245,9
2246,9
2247,9
2248,2
2249,10
2250,6
2251,4
2252,0
2253,6
2254,8
2255,10
2256,1
2257,0
2258,5
2259,3
2260,0
2261,9
2262,4
2263,4
2264,10
2265,4
2266,10
2267,7
2268,2
2269,2
2270,8
2271,9
2272,2
2273,0
2274,8
2275,9
2276,2
2277,8
2278,4
2279,4
2280,0
2281,9
2282,1
2283,3
2284,2
2285,9
2286,2
2287,5
2288,9
2289,8
2290,9
2291,0
2292,10
2293,7
2294,7
2295,10
2296,7
2297,5
2298,0
2299,10
2300,4
2301,9
2302,4
2303,4
2304,9
2305,2
2306,8
2307,2
2308,10
2309,1
2310,5
2311,10
2312,5
2313,0
2314,2
2315,2
2316,9
2317,2
2318,9
2319,9
2320,2
2321,5
2322,9
2323,9
2324,9
2325,5
2326,5
2327,4
2328,5
2329,6
2330,5
2331,2
2332,4
2333,9
2334,4
2335,9
2336,4
2337,9
2338,3
2339,10
2340,10
2341,6
2342,2
2343,9
2344,4
2345,8
2346,4
2347,7
2348,4
2349,7
2350,8
2351,3
2352,6
2353,7
2354,4
2355,1
2356,4
2357,6
2358,2
2359,0
2360,8
2361,7
2362,10
2363,2
2364,3
2365,6
2366,5
2367,10
2368,10
2369,3
2370,2
2371,6
2372,5
2373,10
2374,5
2375,2
2376,2
2377,8
2378,9
2379,5
2380,9
2381,2
2382,9
2383,4
2384,10
2385,4
2386,5
2387,9
2388,3
2389,4
2390,4
2391,10
2392,4
2393,3
2394,2
2395,0
2396,6
2397,0
2398,5
2399,7
2400,5
2401,3
2402,1
2403,2
2404,1
2405,10
2406,9
2407,8
2408,6
2409,3
2410,5
2411,2
2412,8
2413,9
2414,8
2415,1
2416,8
2417,3
2418,0
2419,9
2420,5
2421,5
2422,9
2423,5
2424,9
2425,9
2426,10
2427,3
2428,5
2429,6
2430,5
2431,4
2432,8
2433,5
2434,5
2435,3
2436,5
2437,0
2438,9
2439,9
2440,8
2441,9
2442,10
2443,8
2444,4
2445,9
2446,5
2447,8
2448,0
2449,4
2450,6
2451,8
2452,6
2453,8
2454,4
2455,7
2456,10
2457,10
2458,8
2459,0
2460,10
2461,0
2462,9
2463,2
2464,9
2465,3
2466,9
2467,10
2468,1
2469,4
2470,9
2471,0
2472,4
2473,10
2474,8
2475,7
2476,0
2477,5
2478,8
2479,8
2480,4
2481,9
2482,0
2483,2
2484,2
2485,7
2486,10
2487,8
2488,1
2489,6
2490,4
2491,9
2492,3
2493,5
2494,2
2495,5
2496,9
2497,10
2498,4
2499,8
2500,4
2501,8
2502,5
2503,5
2504,2
2505,9
2506,1
2507,3
2508,9
2509,9
2510,10
2511,9
2512,3
2513,0
2514,9
2515,9
2516,4
2517,5
2518,7
2519,1
2520,8
2521,5
2522,8
2523,9
2524,9
2525,8
2526,9
2527,5
2528,4
2529,8
2530,9
2531,9
2532,9
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,5
2540,3
2541,9
2542,9
2543,2
2544,1
2545,2
2546,4
2547,3
2548,10
2549,10
2550,10
2551,9
2552,8
2553,5
2554,10
2555,5
2556,2
2557,10
2558,10
2559,4
2560,2
2561,4
2562,0
2563,1
2564,9
2565,8
2566,7
2567,5
2568,5
2569,5
2570,9
2571,10
2572,8
2573,5
2574,9
2575,9
2576,8
2577,9
2578,10
2579,1
2580,8
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,0
2588,1
2589,4
2590,4
2591,0
2592,2
2593,5
2594,2
2595,10
2596,3
2597,2
2598,3
2599,8
2600,10
2601,7
2602,10
2603,4
2604,8
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,4
2612,0
2613,5
2614,5
2615,5
2616,0
2617,6
2618,0
2619,10
2620,3
2621,0
2622,5
2623,9
2624,1
2625,9
2626,9
2627,9
2628,4
2629,1
2630,2
2631,9
2632,3
2633,0
2634,6
2635,6
2636,9
2637,7
2638,5
2639,4
2640,2
2641,5
2642,8
2643,10
2644,4
2645,6
2646,8
2647,2
2648,9
2649,3
2650,4
2651,2
2652,0
2653,1
2654,9
2655,2
2656,8
2657,8
2658,3
2659,9
2660,9
2661,7
2662,6
2663,6
2664,0
2665,2
2666,10
2667,10
2668,9
2669,7
2670,9
2671,9
2672,6
2673,2
2674,2
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,5
2682,10
2683,0
2684,4
2685,7
2686,8
2687,2
2688,5
2689,3
2690,9
2691,5
2692,4
2693,7
2694,3
2695,9
2696,5
2697,2
2698,4
2699,10
2700,6
2701,2
2702,4
2703,9
2704,4
2705,9
2706,0
2707,9
2708,3
2709,5
2710,9
2711,4
2712,3
2713,9
2714,10
2715,9
2716,8
2717,0
2718,3
2719,9
2720,9
2721,10
2722,5
2723,7
2724,4
2725,8
2726,6
2727,2
2728,3
2729,8
2730,0
2731,4
2732,4
2733,3
2734,9
2735,9
2736,0
2737,10
2738,9
2739,2
2740,0
2741,7
2742,9
2743,5
2744,6
2745,1
2746,8
2747,4
2748,10
2749,1
2750,9
2751,0
2752,5
2753,8
2754,5
2755,0
2756,5
2757,5
2758,9
2759,10
2760,9
2761,0
2762,4
2763,3
2764,8
2765,5
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,4
2773,8
2774,3
2775,4
2776,5
2777,2
2778,1
2779,5
2780,5
2781,2
2782,9
2783,2
2784,8
2785,5
2786,1
2787,9
2788,7
2789,5
2790,8
2791,5
2792,8
2793,8
2794,5
2795,8
2796,3
2797,1
2798,8
2799,9
2800,6
2801,0
2802,3
2803,4
2804,0
2805,7
2806,10
2807,8
2808,5
2809,1
2810,9
2811,9
2812,8
2813,8
2814,2
2815,10
2816,9
2817,0
2818,4
2819,2
2820,5
2821,5
2822,1
2823,5
2824,9
2825,5
2826,7
2827,4
2828,1
2829,5
2830,5
2831,9
2832,0
2833,0
2834,10
2835,0
2836,1
2837,4
2838,5
2839,5
2840,10
2841,6
2842,2
2843,0
2844,9
2845,8
2846,3
2847,8
2848,5
2849,5
2850,1
2851,0
2852,4
2853,2
2854,7
2855,4
2856,10
2857,10
2858,10
2859,4
2860,9
2861,9
2862,4
2863,4
2864,9
2865,5
2866,10
2867,2
2868,6
2869,5
2870,4
2871,8
2872,3
2873,2
2874,1
2875,1
2876,8
2877,9
2878,0
2879,2
2880,7
2881,4
2882,6
2883,5
2884,4
2885,9
2886,2
2887,2
2888,10
2889,10
2890,9
2891,8
2892,4
2893,3
2894,2
2895,2
2896,9
2897,2
2898,9
2899,2
2900,9
2901,10
2902,8
2903,3
2904,5
2905,9
2906,4
2907,10
2908,3
2909,5
2910,9
2911,8
2912,4
2913,5
2914,9
2915,8
2916,9
2917,9
2918,9
2919,3
2920,2
2921,3
2922,5
2923,1
2924,3
2925,5
2926,1
2927,4
2928,4
2929,9
2930,7
2931,0
2932,2
2933,9
2934,9
2935,5
2936,6
2937,4
2938,0
2939,8
2940,1
2941,4
2942,5
2943,1
2944,4
2945,3
2946,9
2947,4
2948,9
2949,2
2950,3
2951,1
2952,3
2953,0
2954,2
2955,0
2956,8
2957,2
2958,3
2959,8
2960,4
2961,4
2962,9
2963,9
2964,8
2965,3
2966,7
2967,4
2968,9
2969,2
2970,10
2971,4
2972,9
2973,4
2974,5
2975,4
2976,5
2977,4
2978,10
2979,4
2980,5
2981,4
2982,6
2983,10
2984,7
2985,8
2986,3
2987,10
2988,7
2989,9
2990,10
2991,3
2992,5
2993,7
2994,9
2995,9
2996,2
